Model,Location,MAPE,horizon,reference_date
MOBS-GLEAM_FLUH,48,0.24350402144772118,0,2023-11-11
MOBS-GLEAM_FLUH,49,0.7308,0,2023-11-11
MOBS-GLEAM_FLUH,50,0.766,0,2023-11-11
MOBS-GLEAM_FLUH,51,0.3408369565217391,0,2023-11-11
MOBS-GLEAM_FLUH,53,0.4259411764705882,0,2023-11-11
MOBS-GLEAM_FLUH,54,0.6595714285714286,0,2023-11-11
MOBS-GLEAM_FLUH,55,0.33285,0,2023-11-11
MOBS-GLEAM_FLUH,56,0.503,0,2023-11-11
MOBS-GLEAM_FLUH,US,0.12329758812615949,0,2023-11-11
MOBS-GLEAM_FLUH,01,0.09916216216216207,0,2023-11-04
MOBS-GLEAM_FLUH,02,0.35287878787878796,0,2023-11-04
MOBS-GLEAM_FLUH,04,0.23325490196078433,0,2023-11-04
MOBS-GLEAM_FLUH,05,0.164,0,2023-11-04
MOBS-GLEAM_FLUH,06,0.16607216494845356,0,2023-11-04
MOBS-GLEAM_FLUH,08,0.34832258064516125,0,2023-11-04
MOBS-GLEAM_FLUH,09,0.43225,0,2023-11-04
MOBS-GLEAM_FLUH,10,0.2529999999999999,0,2023-11-04
MOBS-GLEAM_FLUH,12,0.17727927927927925,0,2023-11-04
MOBS-GLEAM_FLUH,13,0.45608333333333334,0,2023-11-04
MOBS-GLEAM_FLUH,15,0.20514285714285713,0,2023-11-04
MOBS-GLEAM_FLUH,16,0.17140000000000005,0,2023-11-04
MOBS-GLEAM_FLUH,17,0.3318235294117647,0,2023-11-04
MOBS-GLEAM_FLUH,18,0.07028205128205127,0,2023-11-04
MOBS-GLEAM_FLUH,19,0.593,0,2023-11-04
MOBS-GLEAM_FLUH,20,0.03333333333333336,0,2023-11-04
MOBS-GLEAM_FLUH,21,0.18204761904761907,0,2023-11-04
MOBS-GLEAM_FLUH,22,0.322925,0,2023-11-04
MOBS-GLEAM_FLUH,23,4.283,0,2023-11-04
MOBS-GLEAM_FLUH,24,0.2471999999999999,0,2023-11-04
MOBS-GLEAM_FLUH,25,0.27059999999999995,0,2023-11-04
MOBS-GLEAM_FLUH,26,0.5633235294117647,0,2023-11-04
MOBS-GLEAM_FLUH,27,0.22266666666666662,0,2023-11-04
MOBS-GLEAM_FLUH,28,0.22036666666666668,0,2023-11-04
MOBS-GLEAM_FLUH,29,0.2492916666666667,0,2023-11-04
MOBS-GLEAM_FLUH,30,0.478,0,2023-11-04
MOBS-GLEAM_FLUH,31,0.8046,0,2023-11-04
MOBS-GLEAM_FLUH,32,0.266923076923077,0,2023-11-04
MOBS-GLEAM_FLUH,33,0.01649999999999996,0,2023-11-04
MOBS-GLEAM_FLUH,34,0.8538076923076923,0,2023-11-04
MOBS-GLEAM_FLUH,35,0.6976,0,2023-11-04
MOBS-GLEAM_FLUH,36,0.2819824561403509,0,2023-11-04
MOBS-GLEAM_FLUH,37,0.531675,0,2023-11-04
MOBS-GLEAM_FLUH,39,0.15119047619047624,0,2023-11-04
MOBS-GLEAM_FLUH,40,0.1662777777777777,0,2023-11-04
MOBS-GLEAM_FLUH,41,1.1820000000000002,0,2023-11-04
MOBS-GLEAM_FLUH,42,0.42225641025641036,0,2023-11-04
MOBS-GLEAM_FLUH,45,0.5112444444444445,0,2023-11-04
MOBS-GLEAM_FLUH,46,2.144,0,2023-11-04
MOBS-GLEAM_FLUH,47,0.011500000000000005,0,2023-11-04
MOBS-GLEAM_FLUH,48,0.16701639344262295,0,2023-11-04
MOBS-GLEAM_FLUH,49,0.3754444444444444,0,2023-11-04
MOBS-GLEAM_FLUH,51,0.39209803921568626,0,2023-11-04
MOBS-GLEAM_FLUH,53,0.43247058823529416,0,2023-11-04
MOBS-GLEAM_FLUH,54,0.5945714285714285,0,2023-11-04
MOBS-GLEAM_FLUH,55,0.5228125,0,2023-11-04
MOBS-GLEAM_FLUH,56,2.099,0,2023-11-04
MOBS-GLEAM_FLUH,US,0.1269544072948328,0,2023-11-04
MOBS-GLEAM_FLUH,01,0.013531249999999995,0,2023-10-28
MOBS-GLEAM_FLUH,02,0.05153333333333331,0,2023-10-28
MOBS-GLEAM_FLUH,04,0.14953061224489791,0,2023-10-28
MOBS-GLEAM_FLUH,05,0.308076923076923,0,2023-10-28
MOBS-GLEAM_FLUH,06,0.27355263157894744,0,2023-10-28
MOBS-GLEAM_FLUH,08,0.3557368421052632,0,2023-10-28
MOBS-GLEAM_FLUH,09,0.17957142857142852,0,2023-10-28
MOBS-GLEAM_FLUH,10,0.5880000000000001,0,2023-10-28
MOBS-GLEAM_FLUH,11,2.217,0,2023-10-28
MOBS-GLEAM_FLUH,12,0.12997444089456875,0,2023-10-28
MOBS-GLEAM_FLUH,13,0.26975,0,2023-10-28
MOBS-GLEAM_FLUH,15,0.06384615384615386,0,2023-10-28
MOBS-GLEAM_FLUH,16,0.10200000000000009,0,2023-10-28
MOBS-GLEAM_FLUH,17,0.48966666666666675,0,2023-10-28
MOBS-GLEAM_FLUH,18,0.2959090909090909,0,2023-10-28
MOBS-GLEAM_FLUH,19,0.48124999999999996,0,2023-10-28
MOBS-GLEAM_FLUH,20,0.23420000000000005,0,2023-10-28
MOBS-GLEAM_FLUH,21,0.1050869565217392,0,2023-10-28
MOBS-GLEAM_FLUH,22,0.2457826086956521,0,2023-10-28
MOBS-GLEAM_FLUH,23,0.0040000000000000036,0,2023-10-28
MOBS-GLEAM_FLUH,24,1.1015000000000001,0,2023-10-28
MOBS-GLEAM_FLUH,25,0.4868928571428571,0,2023-10-28
MOBS-GLEAM_FLUH,26,0.5375,0,2023-10-28
MOBS-GLEAM_FLUH,27,1.553,0,2023-10-28
MOBS-GLEAM_FLUH,28,0.28955555555555557,0,2023-10-28
MOBS-GLEAM_FLUH,29,0.2935294117647058,0,2023-10-28
MOBS-GLEAM_FLUH,31,1.106,0,2023-10-28
MOBS-GLEAM_FLUH,32,0.39537500000000003,0,2023-10-28
MOBS-GLEAM_FLUH,33,0.009500000000000064,0,2023-10-28
MOBS-GLEAM_FLUH,34,0.18434090909090903,0,2023-10-28
MOBS-GLEAM_FLUH,35,0.7024999999999999,0,2023-10-28
MOBS-GLEAM_FLUH,36,0.010416666666666666,0,2023-10-28
MOBS-GLEAM_FLUH,37,0.025999999999999978,0,2023-10-28
MOBS-GLEAM_FLUH,38,1.3039999999999998,0,2023-10-28
MOBS-GLEAM_FLUH,39,0.6310588235294119,0,2023-10-28
MOBS-GLEAM_FLUH,40,1.2754,0,2023-10-28
MOBS-GLEAM_FLUH,41,0.5180714285714286,0,2023-10-28
MOBS-GLEAM_FLUH,42,0.1778,0,2023-10-28
MOBS-GLEAM_FLUH,44,0.028999999999999915,0,2023-10-28
MOBS-GLEAM_FLUH,45,0.44680952380952377,0,2023-10-28
MOBS-GLEAM_FLUH,46,0.6356666666666667,0,2023-10-28
MOBS-GLEAM_FLUH,47,0.11743181818181822,0,2023-10-28
MOBS-GLEAM_FLUH,48,0.016983739837398364,0,2023-10-28
MOBS-GLEAM_FLUH,49,0.3460000000000001,0,2023-10-28
MOBS-GLEAM_FLUH,51,0.16314754098360654,0,2023-10-28
MOBS-GLEAM_FLUH,53,3.158125,0,2023-10-28
MOBS-GLEAM_FLUH,54,0.28125,0,2023-10-28
MOBS-GLEAM_FLUH,55,0.5135714285714287,0,2023-10-28
MOBS-GLEAM_FLUH,US,0.06383913043478258,0,2023-10-28
MOBS-GLEAM_FLUH,01,0.08623333333333344,0,2023-10-21
MOBS-GLEAM_FLUH,02,0.006666666666666694,0,2023-10-21
MOBS-GLEAM_FLUH,04,0.4951730769230769,0,2023-10-21
MOBS-GLEAM_FLUH,05,0.03866666666666675,0,2023-10-21
MOBS-GLEAM_FLUH,06,2.5534901960784318,0,2023-10-21
MOBS-GLEAM_FLUH,08,0.276625,0,2023-10-21
MOBS-GLEAM_FLUH,09,16.084,0,2023-10-21
MOBS-GLEAM_FLUH,10,2.193,0,2023-10-21
MOBS-GLEAM_FLUH,11,0.27075000000000005,0,2023-10-21
MOBS-GLEAM_FLUH,12,0.2383013698630137,0,2023-10-21
MOBS-GLEAM_FLUH,13,0.12796774193548383,0,2023-10-21
MOBS-GLEAM_FLUH,15,0.29076923076923084,0,2023-10-21
MOBS-GLEAM_FLUH,16,2.4255,0,2023-10-21
MOBS-GLEAM_FLUH,17,1.1704814814814815,0,2023-10-21
MOBS-GLEAM_FLUH,18,0.08596000000000004,0,2023-10-21
MOBS-GLEAM_FLUH,19,1.6997499999999999,0,2023-10-21
MOBS-GLEAM_FLUH,20,0.03685714285714286,0,2023-10-21
MOBS-GLEAM_FLUH,21,0.10700000000000003,0,2023-10-21
MOBS-GLEAM_FLUH,22,0.14941935483870972,0,2023-10-21
MOBS-GLEAM_FLUH,23,1.7610000000000001,0,2023-10-21
MOBS-GLEAM_FLUH,24,1.994888888888889,0,2023-10-21
MOBS-GLEAM_FLUH,25,0.7481428571428571,0,2023-10-21
MOBS-GLEAM_FLUH,26,0.15047619047619049,0,2023-10-21
MOBS-GLEAM_FLUH,27,3.91775,0,2023-10-21
MOBS-GLEAM_FLUH,28,0.34064999999999995,0,2023-10-21
MOBS-GLEAM_FLUH,29,1.044470588235294,0,2023-10-21
MOBS-GLEAM_FLUH,30,0.265,0,2023-10-21
MOBS-GLEAM_FLUH,31,0.0674999999999999,0,2023-10-21
MOBS-GLEAM_FLUH,32,0.9727142857142856,0,2023-10-21
MOBS-GLEAM_FLUH,34,0.2773636363636363,0,2023-10-21
MOBS-GLEAM_FLUH,35,1.145,0,2023-10-21
MOBS-GLEAM_FLUH,36,1.6416756756756758,0,2023-10-21
MOBS-GLEAM_FLUH,37,0.3391764705882352,0,2023-10-21
MOBS-GLEAM_FLUH,38,1.5630000000000002,0,2023-10-21
MOBS-GLEAM_FLUH,39,0.9428399999999999,0,2023-10-21
MOBS-GLEAM_FLUH,40,0.19249999999999998,0,2023-10-21
MOBS-GLEAM_FLUH,41,0.9456249999999999,0,2023-10-21
MOBS-GLEAM_FLUH,42,0.841674418604651,0,2023-10-21
MOBS-GLEAM_FLUH,45,0.17018750000000005,0,2023-10-21
MOBS-GLEAM_FLUH,46,0.55,0,2023-10-21
MOBS-GLEAM_FLUH,47,0.09320930232558146,0,2023-10-21
MOBS-GLEAM_FLUH,48,0.26723553719008264,0,2023-10-21
MOBS-GLEAM_FLUH,49,0.5352222222222223,0,2023-10-21
MOBS-GLEAM_FLUH,50,0.7135,0,2023-10-21
MOBS-GLEAM_FLUH,51,0.1795,0,2023-10-21
MOBS-GLEAM_FLUH,53,2.866181818181818,0,2023-10-21
MOBS-GLEAM_FLUH,54,0.2356666666666666,0,2023-10-21
MOBS-GLEAM_FLUH,55,5.014,0,2023-10-21
MOBS-GLEAM_FLUH,56,0.033399999999999964,0,2023-10-21
MOBS-GLEAM_FLUH,US,0.12772455902306654,0,2023-10-21
MOBS-GLEAM_FLUH,01,0.18473076923076925,0,2023-10-14
MOBS-GLEAM_FLUH,02,0.2828571428571429,0,2023-10-14
MOBS-GLEAM_FLUH,04,0.5238571428571428,0,2023-10-14
MOBS-GLEAM_FLUH,05,0.10886666666666661,0,2023-10-14
MOBS-GLEAM_FLUH,06,1.5281803278688524,0,2023-10-14
MOBS-GLEAM_FLUH,08,0.09366666666666675,0,2023-10-14
MOBS-GLEAM_FLUH,09,3.586,0,2023-10-14
MOBS-GLEAM_FLUH,11,0.2015,0,2023-10-14
MOBS-GLEAM_FLUH,12,0.011641860465116213,0,2023-10-14
MOBS-GLEAM_FLUH,13,0.13174358974358968,0,2023-10-14
MOBS-GLEAM_FLUH,15,0.10559999999999997,0,2023-10-14
MOBS-GLEAM_FLUH,16,2.0965,0,2023-10-14
MOBS-GLEAM_FLUH,17,1.7625000000000002,0,2023-10-14
MOBS-GLEAM_FLUH,18,0.03186956521739133,0,2023-10-14
MOBS-GLEAM_FLUH,19,10.091,0,2023-10-14
MOBS-GLEAM_FLUH,20,1.76825,0,2023-10-14
MOBS-GLEAM_FLUH,21,0.15286956521739123,0,2023-10-14
MOBS-GLEAM_FLUH,22,0.21942857142857136,0,2023-10-14
MOBS-GLEAM_FLUH,23,0.41500000000000004,0,2023-10-14
MOBS-GLEAM_FLUH,24,6.745666666666666,0,2023-10-14
MOBS-GLEAM_FLUH,25,0.9693125,0,2023-10-14
MOBS-GLEAM_FLUH,26,0.7680499999999999,0,2023-10-14
MOBS-GLEAM_FLUH,27,1.4136666666666666,0,2023-10-14
MOBS-GLEAM_FLUH,28,0.20040909090909087,0,2023-10-14
MOBS-GLEAM_FLUH,29,0.13575999999999994,0,2023-10-14
MOBS-GLEAM_FLUH,31,0.31466666666666665,0,2023-10-14
MOBS-GLEAM_FLUH,32,1.0868333333333335,0,2023-10-14
MOBS-GLEAM_FLUH,34,1.9696153846153843,0,2023-10-14
MOBS-GLEAM_FLUH,35,0.6415,0,2023-10-14
MOBS-GLEAM_FLUH,36,2.355153846153846,0,2023-10-14
MOBS-GLEAM_FLUH,37,0.9534500000000001,0,2023-10-14
MOBS-GLEAM_FLUH,38,3.598,0,2023-10-14
MOBS-GLEAM_FLUH,39,1.252,0,2023-10-14
MOBS-GLEAM_FLUH,40,0.20974358974358973,0,2023-10-14
MOBS-GLEAM_FLUH,41,1.5366666666666668,0,2023-10-14
MOBS-GLEAM_FLUH,42,0.9675238095238095,0,2023-10-14
MOBS-GLEAM_FLUH,44,2.195,0,2023-10-14
MOBS-GLEAM_FLUH,45,0.33407692307692305,0,2023-10-14
MOBS-GLEAM_FLUH,47,0.6690624999999999,0,2023-10-14
MOBS-GLEAM_FLUH,48,0.025238095238095292,0,2023-10-14
MOBS-GLEAM_FLUH,49,1.953,0,2023-10-14
MOBS-GLEAM_FLUH,51,0.3893888888888889,0,2023-10-14
MOBS-GLEAM_FLUH,53,2.8430769230769233,0,2023-10-14
MOBS-GLEAM_FLUH,54,1.8739999999999999,0,2023-10-14
MOBS-GLEAM_FLUH,55,6.523,0,2023-10-14
MOBS-GLEAM_FLUH,56,0.353,0,2023-10-14
MOBS-GLEAM_FLUH,US,0.3746247947454843,0,2023-10-14
NU_UCSD-GLEAM_AI_FLUH,02,0.391,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,01,0.7921875,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,05,0.4447333333333333,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,04,0.4515660377358491,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,06,0.34846357615894036,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,08,0.566217391304348,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,09,0.24024999999999996,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,11,0.15999999999999992,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,10,2.8035,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,12,0.20031578947368417,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,13,0.8241999999999999,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,15,0.4109285714285714,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,19,1.1695,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,16,0.24412499999999993,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,17,0.12998837209302327,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,18,1.0805675675675674,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,20,0.2833703703703705,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,21,1.08044,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,22,0.9977647058823531,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,25,0.691955223880597,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,24,0.9524000000000001,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,23,0.08421428571428573,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,26,0.3834102564102565,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,27,0.44753846153846155,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,29,0.47147457627118633,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,28,0.031095238095238033,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,30,1.6159999999999999,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,37,3.3603846153846155,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,38,0.3414285714285715,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,31,0.42788235294117655,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,33,1.646,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,34,0.00644943820224717,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,35,0.10299999999999994,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,32,0.19747619047619042,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,36,0.2655092024539877,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,39,0.8349866666666667,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,40,0.5590967741935484,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,41,0.11508823529411766,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,42,0.22168644067796603,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,44,0.33671428571428563,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,45,0.13733333333333325,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,46,0.08714285714285719,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,47,0.33991304347826096,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,48,0.6539999999999999,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,US,0.2616546854942234,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,49,0.7455000000000002,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,51,0.1357413793103449,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,50,0.24650000000000002,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,53,0.20567567567567566,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,55,0.4717105263157894,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,54,0.38059090909090915,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,56,0.49675,0,2024-04-27
NU_UCSD-GLEAM_AI_FLUH,02,0.9395,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,01,0.8042222222222222,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,05,0.8390000000000001,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,04,0.2635185185185185,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,06,0.14618831168831173,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,08,0.645846153846154,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,09,0.19305263157894734,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,11,0.3574285714285714,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,10,0.191125,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,12,0.15432921810699593,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,13,0.5483783783783783,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,15,0.7922,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,19,0.11062264150943395,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,16,0.4201333333333333,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,17,0.08074590163934425,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,18,0.7643636363636365,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,20,0.27468181818181814,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,21,0.38059574468085117,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,22,0.555,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,25,0.04674803149606297,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,24,0.07318421052631575,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,23,0.0026250000000000995,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,26,0.305224358974359,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,27,0.2634905660377359,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,29,0.17114102564102568,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,28,0.12275999999999997,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,30,0.5601666666666668,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,37,1.231913043478261,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,38,0.2452666666666667,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,31,0.0007037037037036426,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,33,0.003833333333333281,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,34,0.13642727272727279,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,35,0.3265333333333333,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,32,0.34288461538461534,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,36,0.025082949308755816,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,39,0.5771743119266055,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,40,0.7035483870967743,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,41,0.05728124999999995,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,42,0.05482352941176474,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,44,0.1421818181818182,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,45,0.03913513513513515,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,46,0.3725416666666667,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,47,0.012103448275862037,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,48,0.038110526315789546,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,US,0.0831265734265735,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,49,2.4943333333333335,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,51,0.07822784810126591,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,50,0.15269999999999992,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,53,0.3936153846153847,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,55,0.13824242424242428,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,54,1.6354615384615387,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,56,2.382,0,2024-04-20
NU_UCSD-GLEAM_AI_FLUH,02,0.404875,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,01,2.275736842105263,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,05,0.619595744680851,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,04,0.17231818181818184,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,06,0.5603988764044943,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,08,0.5647636363636364,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,09,0.014032258064516087,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,11,0.29382352941176465,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,10,1.1057142857142856,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,12,0.31268597560975603,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,13,1.5412592592592593,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,15,0.026999999999999986,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,19,0.2789841269841269,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,16,1.8013333333333332,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,17,0.05914516129032261,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,18,0.4553365384615384,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,20,1.1828148148148148,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,21,0.5841641791044776,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,22,1.2972,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,25,0.07868452380952377,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,24,0.6116909090909091,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,23,0.6571333333333332,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,26,0.05669696969696969,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,27,0.2310126582278481,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,29,0.6058796296296296,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,28,0.3592631578947369,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,30,0.8563333333333334,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,37,0.9480181818181819,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,38,0.04488235294117657,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,31,0.057065217391304345,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,33,0.3167142857142858,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,34,0.010492307692307726,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,35,1.2977894736842106,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,32,0.34212499999999996,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,36,0.17477595628415304,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,39,0.32215183246073303,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,40,1.0170555555555556,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,41,0.8927878787878789,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,42,0.2687989949748744,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,44,0.04092857142857146,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,45,0.07878125000000002,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,46,0.6781428571428572,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,47,0.5516883116883118,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,48,1.1710432692307693,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,US,0.3274556482183473,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,49,15.504000000000001,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,51,0.12771818181818187,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,50,0.2481875,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,53,0.3361428571428572,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,55,0.5412467532467533,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,54,1.7051818181818184,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,56,0.9889999999999999,0,2024-04-13
NU_UCSD-GLEAM_AI_FLUH,02,0.0038571428571428762,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,01,0.3925641025641026,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,05,0.36525000000000013,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,04,0.0640119047619047,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,06,0.8088,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,08,0.30436734693877554,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,09,0.2653181818181818,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,11,0.5006086956521739,0,2024-04-06
NU_UCSD-GLEAM_AI_FLUH,10,0.29368421052631577,0,2024-04-06
